position_x,position_y,time,steps
7,0,23.309997,6484066
7,0,23.75799,6484066
7,0,20.245036,6484066
7,0,19.377032,6484066
7,0,19.270078,6484066
7,0,20.410035,6484066
7,0,20.777036,6484066
7,0,23.185662,6484066
7,0,19.802995,6484066
7,0,19.427415,6484066
7,0,19.444652,6484066
7,0,22.772008,6484066
7,0,21.744998,6484066
7,0,22.098033,6484066
7,0,22.733534,6484066
7,0,23.49503,6484066
7,0,22.353367,6484066
7,0,22.460617,6484066
7,0,22.328028,6484066
7,0,22.140043,6484066
7,0,20.424262,6484066
7,0,20.380034,6484066
7,0,19.973192,6484066
7,0,19.796043,6484066
7,0,19.410034,6484066
7,0,19.465234,6484066
7,0,19.292601,6484066
7,0,19.590998,6484066
7,0,19.357127,6484066
7,0,19.446712,6484066
7,0,19.656969,6484066
7,0,19.271001,6484066
7,0,19.356998,6484066
7,0,19.538,6484066
7,0,19.624996,6484066
7,0,20.156997,6484066
7,0,19.591997,6484066
7,0,19.611032,6484066
7,0,19.406121,6484066
7,0,19.59917,6484066
7,0,19.764587,6484066
7,0,19.382968,6484066
7,0,19.473844,6484066
7,0,19.685001,6484066
7,0,19.631103,6484066
7,0,19.501036,6484066
7,0,19.997996,6484066
7,0,19.696964,6484066
7,0,19.387997,6484066
7,0,20.164077,6484066
7,0,21.370943,6484066
7,0,19.38503,6484066
7,0,19.123034,6484066
7,0,19.200683,6484066
7,0,20.217187,6484066
7,0,19.463778,6484066
7,0,19.155174,6484066
7,0,19.659938,6484066
7,0,19.162916,6484066
7,0,19.098173,6484066
7,0,19.318036,6484066
7,0,19.341112,6484066
7,0,19.444032,6484066
7,0,19.089012,6484066
7,0,19.435065,6484066
7,0,20.780121,6484066
7,0,19.110524,6484066
7,0,19.369998,6484066
7,0,19.041214,6484066
7,0,19.001135,6484066
7,0,19.558552,6484066
7,0,19.083124,6484066
7,0,18.977194,6484066
7,0,19.034412,6484066
7,0,19.352998,6484066
7,0,19.066871,6484066
7,0,19.274077,6484066
7,0,19.449582,6484066
7,0,18.975013,6484066
7,0,19.038999,6484066
7,0,19.057998,6484066
7,0,19.366713,6484066
7,0,18.936282,6484066
7,0,18.986138,6484066
7,0,19.539036,6484066
7,0,19.222001,6484066
7,0,19.181197,6484066
7,0,19.037002,6484066
7,0,19.762504,6484066
7,0,19.309999,6484066
7,0,19.935124,6484066
7,0,19.715037,6484066
7,0,19.505037,6484066
7,0,19.288581,6484066
7,0,19.428391,6484066
7,0,19.475117,6484066
7,0,19.000041,6484066
7,0,19.378864,6484066
7,0,19.864003,6484066
7,0,19.646997,6484066
7,0,19.268027,6484066
7,0,20.517033,6484066
7,0,19.681,6484066
7,0,19.572041,6484066
7,0,19.135002,6484066
7,0,19.181014,6484066
7,0,19.315074,6484066
7,0,20.104999,6484066
7,0,19.395032,6484066
7,0,19.020156,6484066
7,0,19.04803,6484066
7,0,19.226685,6484066
7,0,18.85262,6484066
7,0,18.900001,6484066
7,0,18.863043,6484066
7,0,19.297507,6484066
7,0,18.808869,6484066
7,0,18.952074,6484066
7,0,19.48408,6484066
7,0,18.821137,6484066
7,0,18.708859,6484066
7,0,18.777033,6484066
7,0,19.355405,6484066
7,0,18.978999,6484066
7,0,18.844192,6484066
7,0,21.762713,6484066
7,0,19.389002,6484066
7,0,19.211835,6484066
7,0,19.345569,6484066
7,0,19.308995,6484066
7,0,19.016232,6484066
7,0,19.106033,6484066
7,0,19.808035,6484066
7,0,19.679786,6484066
7,0,19.282964,6484066
7,0,19.696,6484066
7,0,19.25,6484066
7,0,19.127093,6484066
7,0,18.90466,6484066
7,0,19.635021,6484066
7,0,19.122331,6484066
7,0,19.098997,6484066
7,0,19.333999,6484066
7,0,19.019643,6484066
7,0,19.117206,6484066
7,0,18.877001,6484066
7,0,19.230003,6484066
7,0,18.858037,6484066
7,0,18.904998,6484066
7,0,19.276997,6484066
7,0,19.107704,6484066
7,0,18.913551,6484066
7,0,18.948675,6484066
7,0,19.330008,6484066
7,0,18.890203,6484066
7,0,19.353813,6484066
7,0,19.368885,6484066
7,0,19.302321,6484066
7,0,18.998351,6484066
7,0,19.162634,6484066
7,0,19.030725,6484066
7,0,18.957023,6484066
7,0,19.21318,6484066
7,0,19.750211,6484066
7,0,19.20188,6484066
7,0,19.049079,6484066
7,0,19.304332,6484066
7,0,19.21446,6484066
7,0,19.081057,6484066
7,0,19.144174,6484066
7,0,19.296684,6484066
7,0,18.968387,6484066
7,0,20.190756,6484066
7,0,19.476206,6484066
7,0,25.859295,6484066
7,0,23.826336,6484066
7,0,26.208,6484066
7,0,23.116031,6484066
7,0,21.559028,6484066
7,0,27.14699,6484066
7,0,26.110078,6484066
7,0,25.530003,6484066
7,0,26.161039,6484066
7,0,27.713019,6484066
7,0,25.830553,6484066
7,0,21.272044,6484066
7,0,21.617008,6484066
7,0,21.645999,6484066
7,0,20.720641,6484066
7,0,20.291001,6484066
7,0,21.597001,6484066
7,0,20.704036,6484066
7,0,20.404003,6484066
7,0,20.951001,6484066
7,0,21.207104,6484066
7,0,20.500035,6484066
7,0,21.920292,6484066
7,0,21.013006,6484066
7,0,21.072099,6484066
7,0,20.49,6484066
7,0,20.897998,6484066
7,0,21.264035,6484066
7,0,20.951033,6484066
7,0,22.943559,6484066
7,0,23.255467,6484066
7,0,20.98,6484066
7,0,21.773931,6484066
7,0,19.654903,6484066
7,0,19.810128,6484066
7,0,19.805035,6484066
7,0,19.175615,6484066
7,0,19.145917,6484066
7,0,19.589409,6484066
7,0,20.346111,6484066
7,0,19.284032,6484066
7,0,19.786001,6484066
7,0,19.673008,6484066
7,0,19.332,6484066
7,0,19.386075,6484066
7,0,19.485995,6484066
7,0,19.175337,6484066
7,0,19.149448,6484066
7,0,19.528371,6484066
7,0,19.459034,6484066
7,0,19.826,6484066
7,0,19.202539,6484066
7,0,19.394013,6484066
7,0,19.16717,6484066
7,0,19.149202,6484066
7,0,19.62901,6484066
7,0,19.458654,6484066
7,0,19.900003,6484066
7,0,20.592033,6484066
7,0,22.367977,6484066
7,0,19.184961,6484066
7,0,19.362909,6484066
7,0,19.517998,6484066
7,0,18.962097,6484066
7,0,19.346855,6484066
7,0,19.604903,6484066
7,0,19.311123,6484066
7,0,19.579997,6484066
7,0,19.331934,6484066
7,0,19.253318,6484066
7,0,19.20595,6484066
7,0,22.675017,6484066
7,0,41.195208,6484066
7,0,42.473749,6484066
7,0,35.225973,6484066
7,0,25.364879,6484066
7,0,24.998516,6484066
7,0,40.711045,6484066
7,0,26.471111,6484066
7,0,34.638248,6484066
7,0,24.32988,6484066
7,0,30.712032,6484066
7,0,28.947724,6484066
7,0,27.906354,6484066
7,0,30.511346,6484066
7,0,28.250783,6484066
7,0,40.77746,6484066
7,0,27.099572,6484066
7,0,31.785539,6484066
7,0,27.206383,6484066
7,0,30.424749,6484066
7,0,37.85166,6484066
7,0,19.000041,6484066
,,,
,Total,24682.25206,
,Average,27.42472452,
